"time","y[3]"
385.9000000003871,1.4894161193164147e6
386,1.5206397599144832e6
386.00000000038744,1.5206397599144832e6
386.00000000038744,1.5206397599831827e6
386.10000000038724,1.5383711826898505e6
386.10000000038724,1.5383711827056562e6
386.2000000003877,1.5424530614889895e6
386.2000000003877,1.5424530614517524e6
386.30000000038797,1.5328491789251086e6
386.30000000038797,1.5328491788350856e6
386.4000000003878,1.5096447476041596e6
386.4000000003878,1.5096447474622128e6
386.5000000003878,1.4730456540568334e6
386.5000000003878,1.473045653864224e6
386.6000000003879,1.4233766319641508e6
386.6000000003879,1.4233766317224961e6
386.7000000003877,1.3610783808847815e6
386.7000000003877,1.361078380596409e6
386.8000000003879,1.2867036560492208e6
386.8000000003879,1.286703655716437e6
386.9000000003882,1.2009123639149757e6
386.9000000003882,1.2009123635405307e6
387,1.1044657069979769e6
387.00000000038835,1.1044657069979769e6
387.00000000038835,1.1044657065853649e6
387.10000000038895,998219.4299323269
387.10000000038895,998219.4294846645
387.2000000003884,883116.2266839757
387.2000000003884,883116.2262064676
387.3000000003886,760177.3762863106
387.3000000003886,760177.3757823836
387.4000000003889,630493.6813127088
387.4000000003889,630493.6807865824
387.5000000003886,495215.78948546905
387.5000000003886,495215.7889427301
387.6000000003894,355543.9842955994
387.6000000003894,355543.9837394655
387.70000000038885,212717.53521778746
387.70000000038885,212717.53465504482
387.8000000003891,68003.7020129166
387.8000000003891,68003.70144749721
387.9000000003896,-77313.50931778057
387.9000000003896,-77313.50988127077
388,-221944.7391655109
388.00000000038926,-221944.7391655109
388.00000000038926,-221944.73972084222
388.10000000038974,-364606.7144459747
388.10000000038974,-364606.71498934715
388.2000000003892,-504033.63472875475
388.2000000003892,-504033.635254008
388.30000000039,-638988.4033357806
388.30000000039,-638988.4038399963
388.4000000003895,-768273.6037592575
388.4000000003895,-768273.6042363311
388.5000000003897,-890742.1240095481
388.5000000003897,-890742.1244560299
388.6000000003903,-1.0053073346230248e6
388.6000000003903,-1.0053073350353449e6
388.7000000003902,-1.1109527300267129e6
388.7000000003902,-1.1109527304005073e6
388.80000000039,-1.20674094771242e6
388.80000000039,-1.2067409480442388e6
388.90000000039004,-1.291822085196002e6
388.90000000039004,-1.2918220854831606e6
389,-1.3654412409682297e6
389.0000000003902,-1.3654412409682297e6
389.0000000003902,-1.3654412412082017e6
389.10000000039054,-1.4269452125278823e6
389.10000000039054,-1.4269452127186216e6
389.2000000003907,-1.4757882920679695e6
389.2000000003907,-1.4757882922076345e6
389.3000000003905,-1.5115371083907005e6
389.3000000003905,-1.5115371084779312e6
389.4000000003906,-1.5338744720907798e6
389.4000000003906,-1.5338744721248727e6
389.5000000003905,-1.542602189889805e6
389.5000000003905,-1.5426021898704378e6
389.600000000391,-1.5376428231505589e6
389.600000000391,-1.537642823077829e6
389.7000000003914,-1.519040374968766e6
389.7000000003914,-1.5190403748431953e6
389.8000000003914,-1.4869598997457186e6
389.8000000003914,-1.4869598995685317e6
389.90000000039146,-1.44168603870602e6
389.90000000039146,-1.4416860384787046e6
390,-1.3836204943543237e6
390.0000000003911,-1.3836204943543237e6
